poset14/poset14-10a;0
poset14/poset14-10b;0
poset14/poset14-10c;0
poset14/poset14-10d;0
poset14/poset14-10e;0
poset14/poset14-10f;0
poset14/poset14-10g;0
poset14/poset14-10h;0
poset14/poset14-10i;0
poset14/poset14-10j;0
poset14/poset14-4a;0
poset14/poset14-4b;0
poset14/poset14-4c;0
poset14/poset14-4d;0
poset14/poset14-4e;0
poset14/poset14-4f;0
poset14/poset14-4g;0
poset14/poset14-4h;0
poset14/poset14-4i;0
poset14/poset14-4j;0
poset14/poset14-6a;0
poset14/poset14-6b;0
poset14/poset14-6c;0
poset14/poset14-6d;0
poset14/poset14-6e;0
poset14/poset14-6f;0
poset14/poset14-6g;0
poset14/poset14-6h;0
poset14/poset14-6i;0
poset14/poset14-6j;0
poset14/poset14-8a;0
poset14/poset14-8b;0
poset14/poset14-8c;0
poset14/poset14-8d;0
poset14/poset14-8e;0
poset14/poset14-8f;0
poset14/poset14-8g;0
poset14/poset14-8h;0
poset14/poset14-8i;0
poset14/poset14-8j;0
